project_id,project_name,state,district,subdivision,block,project_type,contractor,je_incharge,ae_incharge,original_cost_cr,original_duration_months,elapsed_months,cumulative_expenditure_cr,physical_progress_pct,delayed_milestones_count,revisions_count,land_acquisition_risk_score,material_inflation_idx,planned_progress_pct,schedule_variance_pct,spend_burn_rate,cost_overrun_pct,time_overrun_months
BHR_VAI_2026_0060,Har Ghar Nal Ka Jal Mega Overhead Water Tank & Supply - Vaishali (Hajipur) Sadar (Vaishali (Hajipur)),Bihar,Vaishali (Hajipur),Vaishali (Hajipur) Sadar Sub-Division,Vaishali (Hajipur) Sadar,Har Ghar Nal Ka Jal Mega Overhead Water Tank & Supply,L&T Infrastructure Limited,"Er. A. K. Mishra (Site Camp, Vaishali (Hajipur) Sadar)","Er. M. P. Sinha (Div Office, Vaishali (Hajipur))",2298.22,56,59,2695.54,96.9,3,0,8.4,114.9,100.0,-3.1,45.69,35.4,23.7
BHR_AUR_2026_0061,Urban Storm Drainage & Flood Embankment Protection - Aurangabad South Block (Aurangabad),Bihar,Aurangabad,Aurangabad Rural Sub-Division,Aurangabad South Block,Urban Storm Drainage & Flood Embankment Protection,Patel Engineering,"Er. Manoj Tiwary (Site Camp, Aurangabad South Block)","Er. K. K. Jha (Div Office, Aurangabad)",361.13,40,12,156.67,30.0,1,1,7.5,112.6,30.0,-0.0,13.06,35.8,24.3
BHR_NAW_2026_0062,Urban Storm Drainage & Flood Embankment Protection - Nawada Central (Nawada),Bihar,Nawada,Nawada Sadar Sub-Division,Nawada Central,Urban Storm Drainage & Flood Embankment Protection,NCC Limited,"Er. Manoj Tiwary (Site Camp, Nawada Central)","Er. Sunil Verma (Div Office, Nawada)",483.93,58,59,240.6,53.6,6,0,5.4,115.8,100.0,-46.4,4.08,55.8,46.2
BHR_JAM_2026_0063,Urban Storm Drainage & Flood Embankment Protection - Jamui North Block (Jamui),Bihar,Jamui,Jamui Rural Sub-Division,Jamui North Block,Urban Storm Drainage & Flood Embankment Protection,L&T Infrastructure Limited,"Er. Manoj Tiwary (Site Camp, Jamui North Block)","Er. M. P. Sinha (Div Office, Jamui)",3256.91,57,48,2269.36,57.8,4,2,8.2,127.8,84.2,-26.4,47.28,80.6,49.8
BHR_SUP_2026_0064,Railway Double Line & Track Electrification Work - Supaul West Block (Supaul),Bihar,Supaul,Supaul Sadar Sub-Division,Supaul West Block,Railway Double Line & Track Electrification Work,Patel Engineering,"Er. R. K. Singh (Site Camp, Supaul West Block)","Er. Sunil Verma (Div Office, Supaul)",728.91,48,26,187.35,19.2,2,1,7.9,115.8,54.2,-35.0,7.21,58.5,33.2
BHR_NAL_2026_0065,Har Ghar Nal Ka Jal Mega Overhead Water Tank & Supply - Nalanda West Block (Nalanda),Bihar,Nalanda,Nalanda Sadar Sub-Division,Nalanda West Block,Har Ghar Nal Ka Jal Mega Overhead Water Tank & Supply,NCC Limited,"Er. A. K. Mishra (Site Camp, Nalanda West Block)","Er. M. P. Sinha (Div Office, Nalanda)",2927.75,27,12,1406.03,45.5,2,2,7.5,110.0,44.4,1.1,117.17,55.3,30.6
BHR_ARA_2026_0066,Har Ghar Nal Ka Jal Mega Overhead Water Tank & Supply - Araria South Block (Araria),Bihar,Araria,Araria Rural Sub-Division,Araria South Block,Har Ghar Nal Ka Jal Mega Overhead Water Tank & Supply,Bihar Dynamic Infra - Joint Venture,"Er. A. K. Mishra (Site Camp, Araria South Block)","Er. K. K. Jha (Div Office, Araria)",3261.31,31,32,2674.69,66.2,2,2,5.4,132.6,100.0,-33.8,83.58,69.7,37.0
BHR_JAM_2026_0067,Urban Storm Drainage & Flood Embankment Protection - Jamui West Block (Jamui),Bihar,Jamui,Jamui Sadar Sub-Division,Jamui West Block,Urban Storm Drainage & Flood Embankment Protection,Dilip Buildcon Ltd.,"Er. S. N. Pandey (Site Camp, Jamui West Block)","Er. M. P. Sinha (Div Office, Jamui)",2681.94,49,5,240.91,9.1,3,1,8.9,133.7,10.2,-1.1,48.18,50.6,30.8
BHR_KAI_2026_0068,Har Ghar Nal Ka Jal Mega Overhead Water Tank & Supply - Kaimur North Block (Kaimur),Bihar,Kaimur,Kaimur Rural Sub-Division,Kaimur North Block,Har Ghar Nal Ka Jal Mega Overhead Water Tank & Supply,Patel Engineering,"Er. S. N. Pandey (Site Camp, Kaimur North Block)","Er. Rajeshwar Prasad (Div Office, Kaimur)",263.64,42,27,141.02,39.1,3,1,8.0,133.3,64.3,-25.2,5.22,65.6,40.7
BHR_NAL_2026_0069,Har Ghar Nal Ka Jal Mega Overhead Water Tank & Supply - Nalanda South Block (Nalanda),Bihar,Nalanda,Nalanda Rural Sub-Division,Nalanda South Block,Har Ghar Nal Ka Jal Mega Overhead Water Tank & Supply,Patel Engineering,"Er. Manoj Tiwary (Site Camp, Nalanda South Block)","Er. Rajeshwar Prasad (Div Office, Nalanda)",826.92,32,28,306.93,30.7,3,0,7.2,117.8,87.5,-56.8,10.96,50.1,43.2
BHR_BUX_2026_0070,Railway Overbridge (ROB) & Flyover Construction - Buxar East Block (Buxar),Bihar,Buxar,Buxar Sadar Sub-Division,Buxar East Block,Railway Overbridge (ROB) & Flyover Construction,Bihar Dynamic Infra - Joint Venture,"Er. A. K. Mishra (Site Camp, Buxar East Block)","Er. M. P. Sinha (Div Office, Buxar)",1901.78,48,41,1140.55,47.3,2,0,3.7,115.3,85.4,-38.1,27.82,43.3,24.1
BHR_SHE_2026_0071,Railway Overbridge (ROB) & Flyover Construction - Sheikhpura North Block (Sheikhpura),Bihar,Sheikhpura,Sheikhpura Rural Sub-Division,Sheikhpura North Block,Railway Overbridge (ROB) & Flyover Construction,Tata Projects Ltd.,"Er. Vikash Kumar (Site Camp, Sheikhpura North Block)","Er. K. K. Jha (Div Office, Sheikhpura)",2099.98,58,16,317.64,11.2,3,1,8.3,109.2,27.6,-16.3,19.85,51.8,35.9
BHR_BHA_2026_0072,National/State Highway 4-Lane Road Work - Jagdishpur (Bhagalpur),Bihar,Bhagalpur,Bhagalpur Sadar Sub-Div,Jagdishpur,National/State Highway 4-Lane Road Work,L&T Infrastructure Limited,"Er. S. N. Pandey (Site Camp, Jagdishpur)","Er. M. P. Sinha (Div Office, Bhagalpur)",2738.07,25,11,1362.81,37.4,2,2,6.6,132.5,44.0,-6.6,123.89,68.9,32.1
BHR_JEH_2026_0073,Railway Double Line & Track Electrification Work - Jehanabad East Block (Jehanabad),Bihar,Jehanabad,Jehanabad Sadar Sub-Division,Jehanabad East Block,Railway Double Line & Track Electrification Work,NCC Limited,"Er. Manoj Tiwary (Site Camp, Jehanabad East Block)","Er. Sunil Verma (Div Office, Jehanabad)",1051.93,30,28,925.36,89.6,2,1,7.3,122.9,93.3,-3.7,33.05,51.7,27.9
BHR_AUR_2026_0074,Har Ghar Nal Ka Jal Mega Overhead Water Tank & Supply - Aurangabad South Block (Aurangabad),Bihar,Aurangabad,Aurangabad Rural Sub-Division,Aurangabad South Block,Har Ghar Nal Ka Jal Mega Overhead Water Tank & Supply,Bihar Dynamic Infra - Joint Venture,"Er. R. K. Singh (Site Camp, Aurangabad South Block)","Er. Rajeshwar Prasad (Div Office, Aurangabad)",2632.83,46,18,616.12,20.8,4,0,9.4,109.2,39.1,-18.4,34.23,45.5,36.6
BHR_SIT_2026_0075,Railway Overbridge (ROB) & Flyover Construction - Sitamarhi South Block (Sitamarhi),Bihar,Sitamarhi,Sitamarhi Rural Sub-Division,Sitamarhi South Block,Railway Overbridge (ROB) & Flyover Construction,Dilip Buildcon Ltd.,"Er. S. N. Pandey (Site Camp, Sitamarhi South Block)","Er. M. P. Sinha (Div Office, Sitamarhi)",3044.29,56,45,2607.05,83.9,2,2,4.5,131.3,80.4,3.6,57.93,58.6,23.6
BHR_JEH_2026_0076,Urban Storm Drainage & Flood Embankment Protection - Jehanabad Rural Area (Jehanabad),Bihar,Jehanabad,Jehanabad Rural Sub-Division,Jehanabad Rural Area,Urban Storm Drainage & Flood Embankment Protection,Bihar Dynamic Infra - Joint Venture,"Er. Manoj Tiwary (Site Camp, Jehanabad Rural Area)","Er. K. K. Jha (Div Office, Jehanabad)",3268.51,58,65,1493.94,41.8,3,1,5.0,120.0,100.0,-58.2,22.98,69.4,45.9
BHR_SAR_2026_0077,Har Ghar Nal Ka Jal Mega Overhead Water Tank & Supply - Saran (Chhapra) East Block (Saran (Chhapra)),Bihar,Saran (Chhapra),Saran (Chhapra) Sadar Sub-Division,Saran (Chhapra) East Block,Har Ghar Nal Ka Jal Mega Overhead Water Tank & Supply,Afcons Infrastructure,"Er. Manoj Tiwary (Site Camp, Saran (Chhapra) East Block)","Er. K. K. Jha (Div Office, Saran (Chhapra))",1763.39,33,13,577.45,26.2,1,1,9.2,115.6,39.4,-13.2,44.42,43.5,26.5
BHR_VAI_2026_0078,National/State Highway 4-Lane Road Work - Vaishali (Hajipur) North Block (Vaishali (Hajipur)),Bihar,Vaishali (Hajipur),Vaishali (Hajipur) Rural Sub-Division,Vaishali (Hajipur) North Block,National/State Highway 4-Lane Road Work,Tata Projects Ltd.,"Er. A. K. Mishra (Site Camp, Vaishali (Hajipur) North Block)","Er. Rajeshwar Prasad (Div Office, Vaishali (Hajipur))",3231.22,45,50,3012.83,95.8,1,0,6.5,136.1,100.0,-4.2,60.26,36.7,15.3
BHR_JEH_2026_0079,Railway Double Line & Track Electrification Work - Jehanabad South Block (Jehanabad),Bihar,Jehanabad,Jehanabad Rural Sub-Division,Jehanabad South Block,Railway Double Line & Track Electrification Work,Tata Projects Ltd.,"Er. A. K. Mishra (Site Camp, Jehanabad South Block)","Er. K. K. Jha (Div Office, Jehanabad)",3751.2,41,46,1418.17,36.2,4,1,3.8,112.0,100.0,-63.8,30.83,61.0,46.5
BHR_BUX_2026_0080,Urban Storm Drainage & Flood Embankment Protection - Buxar Central (Buxar),Bihar,Buxar,Buxar Sadar Sub-Division,Buxar Central,Urban Storm Drainage & Flood Embankment Protection,Tata Projects Ltd.,"Er. Manoj Tiwary (Site Camp, Buxar Central)","Er. Rajeshwar Prasad (Div Office, Buxar)",3666.22,51,4,381.59,7.3,5,2,7.5,128.3,7.8,-0.5,95.4,72.1,40.4
BHR_PAT_2026_0081,Railway Overbridge (ROB) & Flyover Construction - Dulhin Bazar (Patna),Bihar,Patna,Paliganj Sub-Div,Dulhin Bazar,Railway Overbridge (ROB) & Flyover Construction,Afcons Infrastructure,"Er. A. K. Mishra (Site Camp, Dulhin Bazar)","Er. Sunil Verma (Div Office, Patna)",2358.08,26,4,316.08,9.8,5,1,8.3,130.9,15.4,-5.6,79.02,61.4,41.8
BHR_BHO_2026_0082,National/State Highway 4-Lane Road Work - Bhojpur Sadar (Bhojpur),Bihar,Bhojpur,Bhojpur Sadar Sub-Division,Bhojpur Sadar,National/State Highway 4-Lane Road Work,NCC Limited,"Er. A. K. Mishra (Site Camp, Bhojpur Sadar)","Er. K. K. Jha (Div Office, Bhojpur)",1487.58,24,18,1011.25,62.8,2,0,3.5,126.1,75.0,-12.2,56.18,33.4,19.4
BHR_MAD_2026_0083,Railway Double Line & Track Electrification Work - Madhubani South Block (Madhubani),Bihar,Madhubani,Madhubani Rural Sub-Division,Madhubani South Block,Railway Double Line & Track Electrification Work,Afcons Infrastructure,"Er. Vikash Kumar (Site Camp, Madhubani South Block)","Er. K. K. Jha (Div Office, Madhubani)",243.59,43,28,106.46,40.1,7,0,3.0,127.4,65.1,-25.0,3.8,49.9,35.9
BHR_BAN_2026_0084,Har Ghar Nal Ka Jal Mega Overhead Water Tank & Supply - Banka Sadar (Banka),Bihar,Banka,Banka Sadar Sub-Division,Banka Sadar,Har Ghar Nal Ka Jal Mega Overhead Water Tank & Supply,GVR Infra Projects,"Er. S. N. Pandey (Site Camp, Banka Sadar)","Er. M. P. Sinha (Div Office, Banka)",520.19,21,19,422.02,64.8,3,1,5.6,137.3,90.5,-25.7,22.21,60.4,36.7
BHR_JAM_2026_0085,National/State Highway 4-Lane Road Work - Jamui West Block (Jamui),Bihar,Jamui,Jamui Sadar Sub-Division,Jamui West Block,National/State Highway 4-Lane Road Work,L&T Infrastructure Limited,"Er. R. K. Singh (Site Camp, Jamui West Block)","Er. Rajeshwar Prasad (Div Office, Jamui)",2220.69,59,59,2481.23,98.0,2,1,9.2,126.0,100.0,-2.0,42.05,51.2,29.7
BHR_KAI_2026_0086,National/State Highway 4-Lane Road Work - Kaimur South Block (Kaimur),Bihar,Kaimur,Kaimur Rural Sub-Division,Kaimur South Block,National/State Highway 4-Lane Road Work,Afcons Infrastructure,"Er. S. N. Pandey (Site Camp, Kaimur South Block)","Er. M. P. Sinha (Div Office, Kaimur)",3215.49,25,27,1905.79,59.7,4,0,7.1,121.6,100.0,-40.3,70.58,49.4,37.6
BHR_SHE_2026_0087,National/State Highway 4-Lane Road Work - Sheohar Sadar (Sheohar),Bihar,Sheohar,Sheohar Sadar Sub-Division,Sheohar Sadar,National/State Highway 4-Lane Road Work,Tata Projects Ltd.,"Er. A. K. Mishra (Site Camp, Sheohar Sadar)","Er. Rajeshwar Prasad (Div Office, Sheohar)",801.33,54,18,132.95,17.0,3,0,4.8,125.9,33.3,-16.3,7.39,35.6,26.8
BHR_GAY_2026_0088,Har Ghar Nal Ka Jal Mega Overhead Water Tank & Supply - Dobhi (Gaya),Bihar,Gaya,Sherghati Sub-Div,Dobhi,Har Ghar Nal Ka Jal Mega Overhead Water Tank & Supply,Bihar Dynamic Infra - Joint Venture,"Er. Manoj Tiwary (Site Camp, Dobhi)","Er. Sunil Verma (Div Office, Gaya)",2351.75,55,45,2486.75,80.5,3,0,5.2,126.5,81.8,-1.3,55.26,36.9,18.4
BHR_PUR_2026_0089,Railway Overbridge (ROB) & Flyover Construction - Purnia North Block (Purnia),Bihar,Purnia,Purnia Rural Sub-Division,Purnia North Block,Railway Overbridge (ROB) & Flyover Construction,Patel Engineering,"Er. R. K. Singh (Site Camp, Purnia North Block)","Er. M. P. Sinha (Div Office, Purnia)",2632.48,20,25,3117.25,81.9,4,1,9.2,113.3,100.0,-18.1,124.69,55.2,42.3
BHR_SAM_2026_0090,Railway Double Line & Track Electrification Work - Samastipur West Block (Samastipur),Bihar,Samastipur,Samastipur Sadar Sub-Division,Samastipur West Block,Railway Double Line & Track Electrification Work,NCC Limited,"Er. R. K. Singh (Site Camp, Samastipur West Block)","Er. Sunil Verma (Div Office, Samastipur)",1418.64,29,11,686.22,34.4,2,3,9.0,124.2,37.9,-3.5,62.38,75.6,46.4
BHR_SHE_2026_0091,Railway Double Line & Track Electrification Work - Sheikhpura Sadar (Sheikhpura),Bihar,Sheikhpura,Sheikhpura Sadar Sub-Division,Sheikhpura Sadar,Railway Double Line & Track Electrification Work,Dilip Buildcon Ltd.,"Er. Vikash Kumar (Site Camp, Sheikhpura Sadar)","Er. M. P. Sinha (Div Office, Sheikhpura)",3004.4,51,17,427.11,14.4,2,0,6.3,132.8,33.3,-18.9,25.12,42.0,22.6
BHR_KAI_2026_0092,Railway Double Line & Track Electrification Work - Kaimur North Block (Kaimur),Bihar,Kaimur,Kaimur Rural Sub-Division,Kaimur North Block,Railway Double Line & Track Electrification Work,Patel Engineering,"Er. R. K. Singh (Site Camp, Kaimur North Block)","Er. Rajeshwar Prasad (Div Office, Kaimur)",911.06,59,41,629.62,64.1,5,0,4.1,128.8,69.5,-5.4,15.36,39.8,24.6
BHR_ARW_2026_0093,National/State Highway 4-Lane Road Work - Arwal Sadar (Arwal),Bihar,Arwal,Arwal Sadar Sub-Division,Arwal Sadar,National/State Highway 4-Lane Road Work,Patel Engineering,"Er. S. N. Pandey (Site Camp, Arwal Sadar)","Er. Rajeshwar Prasad (Div Office, Arwal)",3518.06,31,4,460.1,10.0,2,0,5.4,110.0,12.9,-2.9,115.02,24.0,17.6
BHR_SAR_2026_0094,Urban Storm Drainage & Flood Embankment Protection - Saran (Chhapra) South Block (Saran (Chhapra)),Bihar,Saran (Chhapra),Saran (Chhapra) Rural Sub-Division,Saran (Chhapra) South Block,Urban Storm Drainage & Flood Embankment Protection,L&T Infrastructure Limited,"Er. S. N. Pandey (Site Camp, Saran (Chhapra) South Block)","Er. M. P. Sinha (Div Office, Saran (Chhapra))",535.68,23,14,316.9,47.7,1,1,6.0,109.7,60.9,-13.2,22.64,36.3,23.5
BHR_BHO_2026_0095,Railway Double Line & Track Electrification Work - Bhojpur North Block (Bhojpur),Bihar,Bhojpur,Bhojpur Rural Sub-Division,Bhojpur North Block,Railway Double Line & Track Electrification Work,NCC Limited,"Er. Manoj Tiwary (Site Camp, Bhojpur North Block)","Er. Rajeshwar Prasad (Div Office, Bhojpur)",2461.14,57,20,435.12,18.0,3,1,5.6,127.6,35.1,-17.1,21.76,54.0,26.5
BHR_MUN_2026_0096,Railway Overbridge (ROB) & Flyover Construction - Munger East Block (Munger),Bihar,Munger,Munger Sadar Sub-Division,Munger East Block,Railway Overbridge (ROB) & Flyover Construction,Afcons Infrastructure,"Er. A. K. Mishra (Site Camp, Munger East Block)","Er. Sunil Verma (Div Office, Munger)",638.38,38,41,443.49,53.2,1,0,3.1,115.2,100.0,-46.8,10.82,34.2,23.8
BHR_GAY_2026_0097,Railway Double Line & Track Electrification Work - Gurua (Gaya),Bihar,Gaya,Sherghati Sub-Div,Gurua,Railway Double Line & Track Electrification Work,Patel Engineering,"Er. S. N. Pandey (Site Camp, Gurua)","Er. Sunil Verma (Div Office, Gaya)",1120.97,43,7,173.64,15.6,6,0,7.3,136.3,16.3,-0.7,24.81,52.4,31.5
BHR_MAD_2026_0098,Railway Overbridge (ROB) & Flyover Construction - Madhubani Rural Area (Madhubani),Bihar,Madhubani,Madhubani Rural Sub-Division,Madhubani Rural Area,Railway Overbridge (ROB) & Flyover Construction,Afcons Infrastructure,"Er. A. K. Mishra (Site Camp, Madhubani Rural Area)","Er. Rajeshwar Prasad (Div Office, Madhubani)",1560.17,39,11,309.84,14.4,2,3,5.9,109.4,28.2,-13.9,28.17,69.8,42.9
BHR_MAD_2026_0099,Railway Overbridge (ROB) & Flyover Construction - Madhepura Central (Madhepura),Bihar,Madhepura,Madhepura Sadar Sub-Division,Madhepura Central,Railway Overbridge (ROB) & Flyover Construction,L&T Infrastructure Limited,"Er. A. K. Mishra (Site Camp, Madhepura Central)","Er. Rajeshwar Prasad (Div Office, Madhepura)",1836.11,53,14,706.75,27.2,3,2,3.4,120.7,26.4,0.8,50.48,50.9,27.3
BHR_ARW_2026_0100,Har Ghar Nal Ka Jal Mega Overhead Water Tank & Supply - Arwal East Block (Arwal),Bihar,Arwal,Arwal Sadar Sub-Division,Arwal East Block,Har Ghar Nal Ka Jal Mega Overhead Water Tank & Supply,Patel Engineering,"Er. S. N. Pandey (Site Camp, Arwal East Block)","Er. M. P. Sinha (Div Office, Arwal)",593.06,21,17,272.78,32.3,3,0,3.7,122.6,81.0,-48.7,16.05,46.2,32.3
BHR_GAY_2026_0101,National/State Highway 4-Lane Road Work - Guraru (Gaya),Bihar,Gaya,Tekari Sub-Div,Guraru,National/State Highway 4-Lane Road Work,Tata Projects Ltd.,"Er. Vikash Kumar (Site Camp, Guraru)","Er. M. P. Sinha (Div Office, Gaya)",3537.51,26,28,2559.76,61.3,1,0,9.0,128.3,100.0,-38.7,91.42,48.7,30.1
BHR_SHE_2026_0102,National/State Highway 4-Lane Road Work - Sheikhpura Rural Area (Sheikhpura),Bihar,Sheikhpura,Sheikhpura Rural Sub-Division,Sheikhpura Rural Area,National/State Highway 4-Lane Road Work,Afcons Infrastructure,"Er. R. K. Singh (Site Camp, Sheikhpura Rural Area)","Er. K. K. Jha (Div Office, Sheikhpura)",1093.28,35,24,741.81,60.2,4,1,9.4,136.1,68.6,-8.3,30.91,66.0,36.8
BHR_KAI_2026_0103,Railway Double Line & Track Electrification Work - Kaimur West Block (Kaimur),Bihar,Kaimur,Kaimur Sadar Sub-Division,Kaimur West Block,Railway Double Line & Track Electrification Work,Dilip Buildcon Ltd.,"Er. R. K. Singh (Site Camp, Kaimur West Block)","Er. K. K. Jha (Div Office, Kaimur)",2824.73,54,36,1367.15,47.1,5,0,3.1,115.4,66.7,-19.6,37.98,36.6,25.3
BHR_NAW_2026_0104,Har Ghar Nal Ka Jal Mega Overhead Water Tank & Supply - Nawada North Block (Nawada),Bihar,Nawada,Nawada Rural Sub-Division,Nawada North Block,Har Ghar Nal Ka Jal Mega Overhead Water Tank & Supply,Afcons Infrastructure,"Er. Vikash Kumar (Site Camp, Nawada North Block)","Er. Rajeshwar Prasad (Div Office, Nawada)",836.29,58,51,781.46,79.0,0,1,3.2,130.4,87.9,-8.9,15.32,31.1,12.7
BHR_BAN_2026_0105,Railway Double Line & Track Electrification Work - Banka Sadar (Banka),Bihar,Banka,Banka Sadar Sub-Division,Banka Sadar,Railway Double Line & Track Electrification Work,L&T Infrastructure Limited,"Er. S. N. Pandey (Site Camp, Banka Sadar)","Er. Rajeshwar Prasad (Div Office, Banka)",2785.56,41,38,1438.35,41.4,0,0,3.2,113.0,92.7,-51.3,37.85,30.7,18.2
BHR_JEH_2026_0106,Urban Storm Drainage & Flood Embankment Protection - Jehanabad Central (Jehanabad),Bihar,Jehanabad,Jehanabad Sadar Sub-Division,Jehanabad Central,Urban Storm Drainage & Flood Embankment Protection,Patel Engineering,"Er. Vikash Kumar (Site Camp, Jehanabad Central)","Er. Sunil Verma (Div Office, Jehanabad)",2266.94,21,27,2199.15,77.2,4,0,5.2,131.5,100.0,-22.8,81.45,49.6,30.0
BHR_SUP_2026_0107,National/State Highway 4-Lane Road Work - Supaul Rural Area (Supaul),Bihar,Supaul,Supaul Rural Sub-Division,Supaul Rural Area,National/State Highway 4-Lane Road Work,L&T Infrastructure Limited,"Er. S. N. Pandey (Site Camp, Supaul Rural Area)","Er. Rajeshwar Prasad (Div Office, Supaul)",1734.17,35,31,1925.1,76.6,5,0,8.5,119.5,88.6,-12.0,62.1,54.0,37.4
BHR_EAS_2026_0108,Urban Storm Drainage & Flood Embankment Protection - Kesaria (East Champaran (Motihari)),Bihar,East Champaran (Motihari),Chakia Sub-Div,Kesaria,Urban Storm Drainage & Flood Embankment Protection,Tata Projects Ltd.,"Er. R. K. Singh (Site Camp, Kesaria)","Er. Sunil Verma (Div Office, East Champaran (Motihari))",2705.92,47,48,3193.61,83.8,1,2,4.5,119.3,100.0,-16.2,66.53,48.0,23.5
BHR_BEG_2026_0109,Railway Overbridge (ROB) & Flyover Construction - Begusarai South Block (Begusarai),Bihar,Begusarai,Begusarai Rural Sub-Division,Begusarai South Block,Railway Overbridge (ROB) & Flyover Construction,Bihar Dynamic Infra - Joint Venture,"Er. Vikash Kumar (Site Camp, Begusarai South Block)","Er. K. K. Jha (Div Office, Begusarai)",444.2,56,42,258.43,52.3,3,0,7.9,127.7,75.0,-22.7,6.15,47.2,29.4
BHR_ROH_2026_0110,Railway Overbridge (ROB) & Flyover Construction - Rohtas South Block (Rohtas),Bihar,Rohtas,Rohtas Rural Sub-Division,Rohtas South Block,Railway Overbridge (ROB) & Flyover Construction,NCC Limited,"Er. R. K. Singh (Site Camp, Rohtas South Block)","Er. Sunil Verma (Div Office, Rohtas)",3233.48,23,15,1319.53,30.0,0,1,6.7,118.4,65.2,-35.3,87.97,51.8,27.4
BHR_GAY_2026_0111,Urban Storm Drainage & Flood Embankment Protection - Khizirsarai (Gaya),Bihar,Gaya,Neemchak Bathani Sub-Div,Khizirsarai,Urban Storm Drainage & Flood Embankment Protection,GVR Infra Projects,"Er. A. K. Mishra (Site Camp, Khizirsarai)","Er. Rajeshwar Prasad (Div Office, Gaya)",340.74,31,24,173.58,41.0,2,3,7.0,118.5,77.4,-36.4,7.23,78.8,48.4
BHR_NAL_2026_0112,Railway Overbridge (ROB) & Flyover Construction - Nalanda Sadar (Nalanda),Bihar,Nalanda,Nalanda Sadar Sub-Division,Nalanda Sadar,Railway Overbridge (ROB) & Flyover Construction,Dilip Buildcon Ltd.,"Er. Vikash Kumar (Site Camp, Nalanda Sadar)","Er. Rajeshwar Prasad (Div Office, Nalanda)",1624.52,58,42,1169.78,61.2,1,0,4.1,136.4,72.4,-11.2,27.85,33.3,15.5
BHR_MUN_2026_0113,Railway Double Line & Track Electrification Work - Munger Rural Area (Munger),Bihar,Munger,Munger Rural Sub-Division,Munger Rural Area,Railway Double Line & Track Electrification Work,NCC Limited,"Er. S. N. Pandey (Site Camp, Munger Rural Area)","Er. Sunil Verma (Div Office, Munger)",1449.3,52,54,1266.86,90.0,1,0,7.9,123.6,100.0,-10.0,23.46,35.4,19.1
BHR_JEH_2026_0114,National/State Highway 4-Lane Road Work - Jehanabad Sadar (Jehanabad),Bihar,Jehanabad,Jehanabad Sadar Sub-Division,Jehanabad Sadar,National/State Highway 4-Lane Road Work,Afcons Infrastructure,"Er. R. K. Singh (Site Camp, Jehanabad Sadar)","Er. K. K. Jha (Div Office, Jehanabad)",2194.67,45,29,1237.56,47.7,1,0,5.5,132.0,64.4,-16.7,42.67,32.6,12.9
BHR_LAK_2026_0115,Har Ghar Nal Ka Jal Mega Overhead Water Tank & Supply - Lakhisarai West Block (Lakhisarai),Bihar,Lakhisarai,Lakhisarai Sadar Sub-Division,Lakhisarai West Block,Har Ghar Nal Ka Jal Mega Overhead Water Tank & Supply,Afcons Infrastructure,"Er. Vikash Kumar (Site Camp, Lakhisarai West Block)","Er. M. P. Sinha (Div Office, Lakhisarai)",893.75,27,11,265.98,22.4,5,0,7.5,131.8,40.7,-18.3,24.18,56.0,33.3
BHR_WES_2026_0116,National/State Highway 4-Lane Road Work - West Champaran (Bettiah) Central (West Champaran (Bettiah)),Bihar,West Champaran (Bettiah),West Champaran (Bettiah) Sadar Sub-Division,West Champaran (Bettiah) Central,National/State Highway 4-Lane Road Work,NCC Limited,"Er. Manoj Tiwary (Site Camp, West Champaran (Bettiah) Central)","Er. M. P. Sinha (Div Office, West Champaran (Bettiah))",271.85,25,8,100.75,27.6,4,1,5.1,137.7,32.0,-4.4,12.59,51.0,29.7
